kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Turi,Jasa,Mikro_Lv1,52748,2,1,1,1,1,0,2,1
Prambanan,Agribisnis,Mikro_Lv1,1867691,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1655443,1,0,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3298771,3,1,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv2,8601627,2,1,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv2,7023106,3,1,2,0,0,0,0,0
Minggir,Jasa,Kecil,192541339,44,21,23,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,4115361,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv2,9600505,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2249170,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,8836827,6,3,3,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4542429,3,1,2,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,4801294,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,517926,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3716714,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3104632,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,3715222,2,1,1,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,2838339,1,1,0,1,0,0,1,0
Berbah,Agribisnis,Mikro_Lv1,126745,4,2,2,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv1,900794,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,531108,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2836297,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,4659664,4,2,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,3260564,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,7698457,2,1,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,1897678,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,809063,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,276786,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv3,23213079,7,4,3,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2896283,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4949944,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4650699,3,2,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,2296397,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,5516243,5,2,3,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv3,12440342,5,2,3,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4539563,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,40751,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1039535,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4868030,1,0,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1178102,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3741896,3,1,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,3514734,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,2301348,4,2,2,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,2519379,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv2,5795063,1,0,1,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv1,4307380,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3282178,1,1,0,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,765127,3,1,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2938396,3,2,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,2137154,2,1,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,1778650,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv3,14668710,8,5,3,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,4026642,4,2,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,2942383,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3130108,3,1,2,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,97375,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,1542708,1,1,0,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,851590,1,1,0,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2602226,4,2,2,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,1536519,3,1,2,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,2868839,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,2133520,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2610320,4,2,2,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1087381,4,2,2,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,785088,2,1,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,934814,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3046165,3,1,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv3,10988807,3,2,1,1,1,1,3,1
Seyegan,Perdagangan,Mikro_Lv1,4209419,4,2,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,407609,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3368513,3,2,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2587033,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv2,8514536,6,3,3,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,875475,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2980631,3,2,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,2141997,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3382172,1,1,0,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv2,5807359,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3395622,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2802766,1,1,0,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,4335807,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3854015,1,1,0,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,3934853,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1366825,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1937627,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2199433,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4736137,1,1,0,1,0,0,1,0
Seyegan,Jasa,Kecil,677658218,34,17,17,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,4420266,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2786278,3,1,2,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,4812961,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2215728,1,1,0,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,18179,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3406009,3,2,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,2588279,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,498515,4,2,2,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,99074,1,1,0,1,0,0,1,0
Seyegan,Agribisnis,Mikro_Lv1,1031810,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3143197,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,683098,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4723391,4,2,2,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv2,8162218,3,2,1,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv1,4084884,3,2,1,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv2,7688215,6,3,3,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3176867,4,2,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,1392775,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,2183643,1,1,0,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,3180617,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1745234,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,2370128,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,939944,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4896525,1,1,0,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,1876213,3,1,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4685150,1,1,0,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,4918507,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv2,8747686,5,3,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,396742,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1035670,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4587192,1,1,0,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,4419035,3,1,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,3437184,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2407698,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv2,9282299,3,2,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,68582,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4591456,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3931500,3,1,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4838544,2,1,1,1,1,1,3,1
Godean,Jasa,Mikro_Lv1,2012039,3,1,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4592520,1,1,0,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,3485627,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1579872,4,2,2,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,2043303,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2633719,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1291527,3,2,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1100911,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,206823,3,1,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4483473,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3360408,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2292007,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv2,7718063,5,3,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,1959612,1,0,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1982167,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4577849,4,2,2,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,3311784,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4300675,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3337864,1,0,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2039242,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2857547,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv2,5124283,5,3,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,2343179,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,4735965,1,1,0,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,2260375,3,2,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,4271061,4,2,2,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,4132044,2,1,1,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv1,4279970,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,7331083,3,1,2,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,1203307,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4060097,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3897619,3,1,2,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,3833574,1,1,0,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,2597381,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1279938,1,1,0,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,244300,3,2,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1124232,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,169162,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1912990,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4836363,3,2,1,1,1,0,2,1
Berbah,Agribisnis,Mikro_Lv1,4453293,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1253159,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,334267,1,0,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,611442,3,1,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3822417,1,1,0,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,4276977,4,2,2,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,433073,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1817389,1,0,1,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv1,2333731,2,1,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,4807971,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,278429,3,2,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2945267,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4908394,1,1,0,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3303034,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4341387,2,1,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv2,6693512,6,3,3,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4594641,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,311356,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4036454,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,259966,3,2,1,1,1,0,2,1
Kalasan,Agribisnis,Mikro_Lv1,2030934,1,1,0,1,0,0,1,0
Moyudan,Agribisnis,Mikro_Lv1,2389580,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3104490,4,2,2,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,963208,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,18226,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4639709,1,0,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,3328367,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1343348,2,1,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,378147,2,1,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,1126528,3,2,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,2637023,1,1,0,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,3806708,3,2,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,470471,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2469536,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4433443,4,2,2,1,0,0,1,0
Sleman,Agribisnis,Mikro_Lv1,778873,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,446295,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2375521,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,3830278,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2114564,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4344899,4,2,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,2147680,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2679628,1,1,0,0,0,0,0,0
Pakem,Agribisnis,Mikro_Lv1,4080570,4,2,2,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,48838,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,244042,1,0,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,4489191,3,1,2,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv2,9860787,3,2,1,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,3045313,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,3502896,1,1,0,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,3574541,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1433038,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3648850,3,1,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,679520,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,6063205,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,968305,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,8583719,2,1,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,2153691,1,1,0,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,4851307,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,190701,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1903046,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2258618,1,0,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,2576063,4,2,2,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,2345871,3,1,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2602807,4,2,2,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,4367757,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1420545,2,1,1,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,4440434,2,1,1,1,0,0,1,0
Cangkringan,Agribisnis,Mikro_Lv1,2108086,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,6609387,6,3,3,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,421972,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,1590404,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,796184,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1376956,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,338781,3,2,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,772793,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv2,6498111,3,2,1,1,1,1,3,1
Kalasan,Jasa,Mikro_Lv1,4356232,3,2,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2434434,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4615249,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4084338,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4247136,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4484603,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1365435,4,2,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,3966974,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1269343,1,0,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,2045481,2,1,1,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,4423655,2,1,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,139244,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3125983,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2259071,3,2,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,552813,1,0,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1560341,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4234217,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1540665,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1117201,3,2,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,4585678,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2971176,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,6776305,1,1,0,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv1,2698177,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4787488,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3445632,3,1,2,1,1,1,3,1
Ngemplak,Jasa,Mikro_Lv1,1958279,2,1,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,3354967,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3429660,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2577046,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3784960,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1584492,1,0,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,504204,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,348109,1,1,0,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,1516660,4,2,2,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv4,27120910,6,3,3,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,1658027,2,1,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,1108597,1,1,0,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,2083913,1,1,0,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2131723,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3681246,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3689591,1,1,0,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,4087682,3,2,1,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,3540852,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1035992,3,2,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv2,9833264,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3361344,4,2,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,1136422,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,42351,4,2,2,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,3951210,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,2005053,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2348688,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2677636,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,150424,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,4393699,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2596279,1,1,0,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv1,4035876,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv2,6034416,1,0,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2994677,1,1,0,1,0,0,1,0
Turi,Agribisnis,Mikro_Lv1,1369338,4,2,2,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,4625058,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv2,9364306,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv2,6394937,6,3,3,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4663438,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv2,9308783,6,3,3,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2277651,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,227894,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3606882,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1920831,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3691689,4,2,2,0,0,0,0,0
Depok,Jasa,Kecil,281543961,79,36,43,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,1362393,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv2,6209207,1,1,0,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3810305,2,1,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,161101,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4058518,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,223080,1,0,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,3535054,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,8498352,1,0,1,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,2209417,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2025341,3,1,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,8589337,6,3,3,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,363116,4,2,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,4178431,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1558544,3,1,2,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,1098168,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,4890521,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2639986,1,1,0,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,4330005,1,0,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,682637,3,2,1,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,432911,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3569829,3,2,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,246797,1,0,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3324922,4,2,2,0,0,0,0,0
