kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Godean,Jasa,Mikro_Lv2,7767544,0.5535,6,3,3,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv2,5572551,0.1145,5,3,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,924363,0.0943,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4302035,0.8449,2,1,1,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv1,704390,0.0454,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3797356,0.7327,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4941225,0.9869,1,0,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4256330,0.8347,1,0,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2038971,0.342,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4346305,0.8547,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2205080,0.3789,4,2,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,1109251,0.1354,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4091023,0.798,4,2,2,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,558175,0.0129,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2904830,0.5344,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3315702,0.6257,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,3158121,0.5907,2,1,1,1,0,0,1,0
Pakem,Agribisnis,Mikro_Lv1,2551763,0.4559,3,1,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv2,9770187,0.954,2,1,1,1,1,0,2,1
Moyudan,Agribisnis,Mikro_Lv1,4427073,0.8727,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv2,9835441,0.9671,5,2,3,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,966935,0.1038,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2446698,0.4326,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3236527,0.6081,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,4912704,0.9806,1,1,0,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,3916599,0.7592,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3044398,0.5654,3,1,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3957134,0.7683,1,0,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,572613,0.0161,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1129275,0.1398,3,1,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3304716,0.6233,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,527122,0.006,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4351304,0.8558,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4410920,0.8691,1,1,0,1,0,0,1,1
Sleman,Jasa,Mikro_Lv1,4326920,0.8504,3,2,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,1930954,0.318,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2885987,0.5302,3,2,1,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,3019494,0.5599,4,2,2,1,1,0,2,1
Minggir,Jasa,Mikro_Lv1,3410223,0.6467,1,1,0,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,2536677,0.4526,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1187703,0.1528,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3126186,0.5836,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,8584324,0.7169,2,1,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,853126,0.0785,3,2,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv2,7760262,0.5521,5,3,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4457127,0.8794,4,2,2,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,2311196,0.4025,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1131884,0.1404,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4619717,0.9155,3,1,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1620494,0.249,3,1,2,1,1,0,2,1
Prambanan,Perdagangan,Mikro_Lv1,625312,0.0278,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2707532,0.4906,4,2,2,1,1,1,3,1
Depok,Jasa,Mikro_Lv1,893576,0.0875,1,1,0,1,0,0,1,1
Tempel,Perdagangan,Mikro_Lv1,2204911,0.3789,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4012840,0.7806,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv5,87024226,0.7405,14,8,6,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4396998,0.866,3,1,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3990145,0.7756,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2062244,0.3472,2,1,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,3359146,0.6354,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1505716,0.2235,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3149527,0.5888,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3587539,0.6861,2,1,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3134659,0.5855,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1728605,0.273,3,1,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,1558595,0.2352,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,4803841,0.9564,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2354315,0.4121,3,2,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,2687366,0.4861,3,2,1,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,632192,0.0294,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2102813,0.3562,1,1,0,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,4957952,0.9907,2,1,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1675294,0.2612,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2985146,0.5523,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2486889,0.4415,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1101108,0.1336,3,1,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1439057,0.2087,4,2,2,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,1752143,0.2783,2,1,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,3611055,0.6913,3,1,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4231804,0.8293,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv3,21836165,0.7891,8,4,4,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,4633726,0.9186,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3787477,0.7306,1,0,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3166601,0.5926,3,2,1,1,1,0,2,1
Prambanan,Jasa,Mikro_Lv1,3977356,0.7727,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3479465,0.6621,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3858296,0.7463,3,2,1,1,1,0,2,1
Berbah,Agribisnis,Mikro_Lv1,4576999,0.906,3,1,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,676251,0.0392,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv2,5817865,0.1636,6,3,3,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,2092341,0.3539,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3742716,0.7206,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,4031949,0.7849,1,0,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,2114850,0.3589,3,2,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,1815473,0.2923,2,1,1,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,4881705,0.9737,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,790538,0.0646,4,2,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,3384465,0.641,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv3,15254200,0.3503,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,3107604,0.5795,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3145307,0.5878,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4170440,0.8157,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3583211,0.6852,1,0,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv3,15886813,0.3925,6,3,3,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4564833,0.9033,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv2,6811146,0.3622,1,0,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1957466,0.3239,3,1,2,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,3882807,0.7517,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1008469,0.113,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv2,5775299,0.1551,4,2,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,4538072,0.8973,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,4021799,0.7826,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2282700,0.3962,3,2,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,3787630,0.7306,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv2,9233176,0.8466,4,2,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,2885517,0.5301,1,1,0,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2644386,0.4765,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3982975,0.774,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,500184,0,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,580528,0.0179,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2905775,0.5346,1,0,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,2306106,0.4014,2,1,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,4128597,0.8064,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4004214,0.7787,1,1,0,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,2082978,0.3518,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,878337,0.0841,3,1,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv2,5948941,0.1898,1,1,0,1,1,0,2,1
Berbah,Jasa,Mikro_Lv2,9513256,0.9027,5,2,3,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,951420,0.1003,2,1,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,2983057,0.5518,3,2,1,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,2701401,0.4892,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4588342,0.9085,3,1,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4608862,0.9131,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1173346,0.1496,1,1,0,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,2048303,0.3441,1,1,0,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,4704390,0.9343,1,0,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,716769,0.0482,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1552417,0.2339,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1169220,0.1487,4,2,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,4123509,0.8052,3,1,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,2554749,0.4566,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv2,9620163,0.924,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,4337522,0.8528,2,1,1,1,0,0,1,0
Tempel,Agribisnis,Mikro_Lv1,2943841,0.5431,4,2,2,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,3503780,0.6675,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2585445,0.4634,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3364263,0.6365,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2207008,0.3793,3,1,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1293287,0.1763,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1085422,0.1301,3,1,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3024056,0.5609,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,2835109,0.5189,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2922938,0.5384,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2412768,0.4251,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2933954,0.5409,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2280446,0.3957,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1145209,0.1434,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1143913,0.1431,4,2,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,1741439,0.2759,2,1,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,4427962,0.8729,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4794282,0.9543,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4488485,0.8863,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2402283,0.4227,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4169896,0.8155,2,1,1,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,4265824,0.8368,2,1,1,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,2160850,0.3691,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2239721,0.3866,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4825911,0.9613,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv2,9390470,0.8781,4,2,2,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,4883305,0.9741,2,1,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,3472944,0.6607,3,2,1,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,1483896,0.2186,1,0,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv2,9054613,0.8109,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,8373285,0.6747,6,3,3,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,2893078,0.5318,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2867396,0.5261,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,8541478,0.7083,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2687090,0.486,1,1,0,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,4987203,0.9972,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv2,5965624,0.1931,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,687956,0.0418,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3565726,0.6813,1,0,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,2872009,0.5271,3,1,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4215828,0.8257,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1834717,0.2966,1,0,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2776164,0.5058,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,740681,0.0535,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,9964159,0.9928,6,3,3,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,2451253,0.4336,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,511290,0.0025,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1962573,0.325,3,1,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3545868,0.6769,3,2,1,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,3006953,0.5571,2,1,1,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,2982062,0.5516,3,2,1,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,1442439,0.2094,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,4936711,0.9859,3,1,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2856410,0.5236,3,2,1,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv2,7356747,0.4713,4,2,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,1466978,0.2149,1,0,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1832883,0.2962,3,2,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,1255870,0.168,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1655142,0.2567,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1164990,0.1478,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,2293003,0.3984,2,1,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3240265,0.6089,1,1,0,1,1,0,2,1
Turi,Agribisnis,Mikro_Lv1,2870231,0.5267,1,0,1,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,2970565,0.549,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1993637,0.3319,1,0,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3648326,0.6996,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3230427,0.6068,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3686104,0.708,1,1,0,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,3081324,0.5736,4,2,2,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,1787749,0.2862,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4670059,0.9267,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4830552,0.9623,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2177166,0.3727,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4140499,0.809,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2144230,0.3654,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1706578,0.2681,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,756080,0.0569,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3907264,0.7572,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1064719,0.1255,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4734453,0.941,4,2,2,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv2,8327335,0.6655,6,3,3,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,8132390,0.6265,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1724117,0.272,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4301040,0.8447,1,0,1,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv1,4528618,0.8952,2,1,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,3497577,0.6661,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,4799024,0.9553,2,1,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,614883,0.0255,3,2,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,2737058,0.4971,3,2,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,1035632,0.119,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,3054934,0.5678,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2465996,0.4369,4,2,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,688944,0.042,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4385665,0.8635,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2121348,0.3603,3,1,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3160877,0.5913,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,692888,0.0429,3,1,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1452337,0.2116,4,2,2,1,1,1,3,1
Seyegan,Perdagangan,Mikro_Lv1,1989345,0.331,3,2,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,3722576,0.7161,3,1,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1042750,0.1206,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1185644,0.1524,1,1,0,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv1,2112791,0.3584,3,2,1,1,0,1,2,1
Prambanan,Agribisnis,Mikro_Lv1,2585503,0.4634,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,8126919,0.6254,3,2,1,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,4629782,0.9177,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv2,7986262,0.5973,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3200003,0.6,1,1,0,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4331171,0.8514,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,3218123,0.604,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,2623402,0.4719,2,1,1,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,4367921,0.8595,2,1,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,3404107,0.6454,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2231071,0.3847,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3156003,0.5902,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1794805,0.2877,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3317993,0.6262,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2217063,0.3816,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2459776,0.4355,1,1,0,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,3495123,0.6656,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3077835,0.5729,4,2,2,1,1,0,2,1
Seyegan,Agribisnis,Mikro_Lv1,1235712,0.1635,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,6054664,0.2109,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1924018,0.3164,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,507799,0.0017,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,771759,0.0604,2,1,1,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,3548601,0.6775,3,1,2,1,1,0,2,1
Cangkringan,Perdagangan,Mikro_Lv1,4360731,0.8579,3,1,2,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,4588800,0.9086,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3734023,0.7187,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3288638,0.6197,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4268909,0.8375,3,1,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2418770,0.4264,1,0,1,1,0,0,1,0
Gamping,Agribisnis,Mikro_Lv1,4300321,0.8445,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1223163,0.1607,3,1,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,4460954,0.8802,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3776433,0.7281,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3656959,0.7015,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,2985186,0.5523,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,1799773,0.2888,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,3037996,0.564,3,1,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3869501,0.7488,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1867263,0.3038,3,1,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,1168425,0.1485,3,2,1,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,3167424,0.5928,2,1,1,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,2314149,0.4031,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,649389,0.0332,2,1,1,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,4013129,0.7807,1,0,1,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,572981,0.0162,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,9264960,0.853,6,3,3,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4281217,0.8403,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4361611,0.8581,4,2,2,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,3575476,0.6834,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3921935,0.7604,3,1,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,963069,0.1029,1,0,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv3,21238185,0.7492,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,7366427,0.4733,6,3,3,1,0,0,1,0
