kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Depok,Jasa,Mikro_Lv2,6359871,0.272,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2632343,0.4739,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4916925,0.9815,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1692198,0.2649,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,558175,0.0129,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2904830,0.5344,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3315702,0.6257,4,2,2,1,1,0,2,1
Minggir,Jasa,Mikro_Lv1,3158121,0.5907,2,1,1,1,0,0,1,0
Pakem,Agribisnis,Mikro_Lv1,2551763,0.4559,3,1,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv2,9770187,0.954,2,1,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,1932609,0.3184,2,1,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,3034867,0.5633,3,1,2,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,4923638,0.983,2,1,1,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,3913945,0.7587,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4803423,0.9563,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3874758,0.7499,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4845701,0.9657,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,5799428,0.1599,5,3,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4098973,0.7998,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1299829,0.1777,1,1,0,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,1129275,0.1398,3,1,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3304716,0.6233,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,527122,0.006,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4351304,0.8558,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4410920,0.8691,1,1,0,1,0,0,1,1
Sleman,Jasa,Mikro_Lv1,4326920,0.8504,3,2,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,1930954,0.318,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2885987,0.5302,3,2,1,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,3019494,0.5599,4,2,2,1,1,0,2,1
Minggir,Jasa,Mikro_Lv1,3410223,0.6467,1,1,0,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,2536677,0.4526,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1187703,0.1528,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3126186,0.5836,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,8584324,0.7169,2,1,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,853126,0.0785,3,2,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv2,7760262,0.5521,5,3,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4457127,0.8794,4,2,2,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,2311196,0.4025,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1131884,0.1404,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4619717,0.9155,3,1,2,1,0,0,1,1
Mlati,Jasa,Mikro_Lv1,4879427,0.9732,4,2,2,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,625312,0.0278,3,1,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,3059574,0.5688,2,1,1,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,4599190,0.9109,1,0,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2204911,0.3789,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4012840,0.7806,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv5,87024226,0.7405,14,8,6,1,0,0,1,1
Depok,Perdagangan,Mikro_Lv1,4396998,0.866,3,1,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3990145,0.7756,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2062244,0.3472,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4024686,0.7833,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4266793,0.8371,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4148768,0.8108,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1765988,0.2813,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4260367,0.8356,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,1725328,0.2723,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2515761,0.4479,1,1,0,1,0,0,1,0
Cangkringan,Agribisnis,Mikro_Lv1,1918784,0.3153,3,2,1,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,1914132,0.3143,4,2,2,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,1457867,0.2129,4,2,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,2102813,0.3562,1,1,0,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,4003965,0.7787,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2968319,0.5485,1,1,0,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,2533839,0.452,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1939592,0.3199,1,1,0,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,2953664,0.5453,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3018023,0.5596,4,2,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,4892241,0.9761,2,1,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,3062114,0.5694,2,1,1,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,1801583,0.2892,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1004898,0.1122,2,1,1,1,0,0,1,1
Kalasan,Perdagangan,Mikro_Lv1,3916849,0.7593,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,7565644,0.5131,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2326341,0.4059,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3268696,0.6153,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,2816744,0.5148,1,0,1,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,3829854,0.74,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1476273,0.2169,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2955717,0.5457,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3324514,0.6277,1,1,0,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,2029546,0.3399,2,1,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv3,18598695,0.5732,6,3,3,1,0,0,1,1
Sleman,Jasa,Mikro_Lv1,1348268,0.1885,1,0,1,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv2,7070203,0.414,6,3,3,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,3796743,0.7326,1,1,0,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,1815473,0.2923,2,1,1,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,4881705,0.9737,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,790538,0.0646,4,2,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,3384465,0.641,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv3,15254200,0.3503,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,3107604,0.5795,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3145307,0.5878,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4170440,0.8157,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3583211,0.6852,1,0,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3382396,0.6405,1,1,0,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,4564833,0.9033,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv2,6811146,0.3622,1,0,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1957466,0.3239,3,1,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4111930,0.8027,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4249088,0.8331,2,1,1,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,1109563,0.1355,2,1,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,1273418,0.1719,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2375175,0.4167,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4936529,0.9859,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1987444,0.3305,1,0,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3954568,0.7677,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3309355,0.6243,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,3587901,0.6862,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2317030,0.4038,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1681782,0.2626,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3156560,0.5903,1,1,0,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,4205718,0.8235,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,866014,0.0813,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2002651,0.3339,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,936211,0.0969,1,0,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1858638,0.3019,3,1,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,3934681,0.7633,1,0,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,2898507,0.533,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv2,9254970,0.851,6,3,3,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4089555,0.7977,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,951420,0.1003,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,859140,0.0798,1,0,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,3926695,0.7615,2,1,1,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,4089750,0.7977,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2417573,0.4261,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3048120,0.5662,2,1,1,1,1,0,2,1
Pakem,Jasa,Mikro_Lv1,3271314,0.6158,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1268693,0.1708,4,2,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,4581883,0.9071,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1552417,0.2339,3,2,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv2,7434212,0.4868,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4502876,0.8895,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,2554749,0.4566,2,1,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,1918038,0.3151,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3983321,0.7741,3,2,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv4,47181542,0.8873,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3503780,0.6675,4,2,2,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,2832433,0.5183,2,1,1,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,1551574,0.2337,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,2601628,0.467,4,2,2,1,0,0,1,0
Godean,Agribisnis,Mikro_Lv1,4847320,0.9661,2,1,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2890785,0.5313,3,2,1,1,1,1,3,1
Kalasan,Jasa,Mikro_Lv1,2607424,0.4683,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,880457,0.0845,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2662790,0.4806,4,2,2,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,4459945,0.88,3,2,1,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,1367414,0.1928,1,0,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3920099,0.76,4,2,2,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv2,7689389,0.5379,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4815536,0.959,1,1,0,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,3775957,0.728,2,1,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2895497,0.5323,4,2,2,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv1,3343353,0.6319,4,2,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1242126,0.1649,3,2,1,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,1236809,0.1637,3,1,2,1,0,0,1,1
Turi,Jasa,Mikro_Lv1,1579626,0.2399,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,2160850,0.3691,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2239721,0.3866,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4825911,0.9613,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv2,9390470,0.8781,4,2,2,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,4883305,0.9741,2,1,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,3472944,0.6607,3,2,1,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,1483896,0.2186,1,0,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv2,9054613,0.8109,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,8373285,0.6747,6,3,3,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,2893078,0.5318,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2867396,0.5261,4,2,2,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,1994237,0.3321,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1727327,0.2727,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3714194,0.7143,4,2,2,1,1,1,3,1
Ngaglik,Jasa,Mikro_Lv2,5965624,0.1931,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,687956,0.0418,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3565726,0.6813,1,0,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,2872009,0.5271,3,1,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4215828,0.8257,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1834717,0.2966,1,0,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2776164,0.5058,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,740681,0.0535,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,9964159,0.9928,6,3,3,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,2451253,0.4336,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,511290,0.0025,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1962573,0.325,3,1,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3545868,0.6769,3,2,1,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,3006953,0.5571,2,1,1,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,2982062,0.5516,3,2,1,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,1442439,0.2094,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,4936711,0.9859,3,1,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2856410,0.5236,3,2,1,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv2,7356747,0.4713,4,2,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,1466978,0.2149,1,0,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1832883,0.2962,3,2,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,757061,0.0571,3,2,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,3699413,0.711,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3932693,0.7628,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3690008,0.7089,4,2,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,1846397,0.2992,4,2,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,2615221,0.47,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv2,7036567,0.4073,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv3,22308776,0.8206,8,4,4,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,4826625,0.9615,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv3,20609435,0.7073,4,2,2,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,2160383,0.369,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2657536,0.4795,1,0,1,1,1,0,2,1
Moyudan,Agribisnis,Mikro_Lv1,4415160,0.87,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1237699,0.1639,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv2,8098208,0.6196,1,0,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,606680,0.0237,2,1,1,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv1,4755820,0.9457,4,2,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,1706578,0.2681,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2756587,0.5015,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv2,7393469,0.4787,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4925363,0.9834,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,739198,0.0532,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,842240,0.0761,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2979458,0.551,1,1,0,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,3965724,0.7702,4,2,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv2,7372364,0.4745,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4528618,0.8952,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1636206,0.2525,1,1,0,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,1553927,0.2342,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2678017,0.484,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,867209,0.0816,4,2,2,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,3263868,0.6142,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,612319,0.025,2,1,1,1,0,0,1,1
Ngaglik,Perdagangan,Mikro_Lv1,2465996,0.4369,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3732651,0.7184,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4385665,0.8635,4,2,2,1,1,0,2,1
Gamping,Jasa,Mikro_Lv2,6896415,0.3793,6,3,3,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,4120203,0.8045,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4473328,0.883,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4099226,0.7998,3,1,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2759504,0.5021,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3268818,0.6153,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv2,9965866,0.9932,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1042750,0.1206,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1185644,0.1524,1,1,0,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv1,2112791,0.3584,3,2,1,1,0,1,2,1
Prambanan,Agribisnis,Mikro_Lv1,2585503,0.4634,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,8126919,0.6254,3,2,1,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,4629782,0.9177,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv2,7986262,0.5973,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3200003,0.6,1,1,0,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4331171,0.8514,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,3218123,0.604,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,2623402,0.4719,2,1,1,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,4367921,0.8595,2,1,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,3404107,0.6454,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2231071,0.3847,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3156003,0.5902,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1794805,0.2877,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3317993,0.6262,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2217063,0.3816,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2459776,0.4355,1,1,0,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,3495123,0.6656,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3077835,0.5729,4,2,2,1,1,0,2,1
Seyegan,Agribisnis,Mikro_Lv1,1235712,0.1635,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,6054664,0.2109,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1924018,0.3164,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,507799,0.0017,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,771759,0.0604,2,1,1,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,3548601,0.6775,3,1,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv4,40248289,0.6099,5,2,3,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4588800,0.9086,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3734023,0.7187,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3288638,0.6197,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4268909,0.8375,3,1,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2418770,0.4264,1,0,1,1,0,0,1,0
Gamping,Agribisnis,Mikro_Lv1,4300321,0.8445,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1223163,0.1607,3,1,2,1,1,0,2,1
Berbah,Agribisnis,Mikro_Lv1,1485926,0.2191,1,0,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2852080,0.5227,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2532185,0.4516,1,1,0,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,1803595,0.2897,1,0,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,1144686,0.1433,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2768963,0.5042,3,2,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,3165409,0.5923,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1867263,0.3038,3,1,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,1168425,0.1485,3,2,1,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,3167424,0.5928,2,1,1,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,2314149,0.4031,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,649389,0.0332,2,1,1,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,4013129,0.7807,1,0,1,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,572981,0.0162,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,9264960,0.853,6,3,3,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4281217,0.8403,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4361611,0.8581,4,2,2,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,3575476,0.6834,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3921935,0.7604,3,1,2,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,624826,0.0277,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1984032,0.3298,3,1,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,7366427,0.4733,6,3,3,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2341926,0.4093,4,2,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,4442487,0.8761,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1578360,0.2396,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2719627,0.4933,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4916351,0.9814,2,1,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1495774,0.2213,2,1,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,1959920,0.3244,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1891639,0.3093,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4057528,0.7906,4,2,2,0,0,0,0,0
